trace_is_fit,trace_fitness,activated_transitions,reached_marking,enabled_transitions_in_marking,transitions_with_problems,missing_tokens,consumed_tokens,remaining_tokens,produced_tokens,pr_number,scene
True,1.0,"[(hid_18, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_37, None), (SubmitCommit, 'SubmitCommit'), (hid_36, None), (OpenPR, 'OpenPR'), (hid_27, None), (ClosePR, 'ClosePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,30,0,30,3404,unfork_close
False,0.8888888888888888,"[(hid_23, None), (OpenPR, 'OpenPR'), (hid_52, None), (Revise, 'Revise'), (hid_44, None), (ReviewComment, 'ReviewComment'), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]","['intplace_ReviewComment:1', 'sink0:1']","{(IssueComment, 'IssueComment'), (Revise, 'Revise'), (ReviewComment, 'ReviewComment')}","[(MergePR, 'MergePR')]",1,9,1,9,3397,unfork_merge
True,1.0,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_48, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,8,0,8,3411,unfork_merge
False,0.9895833333333333,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_51, None), (ReviewRejected, 'ReviewRejected'), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_41, None), (IssueComment, 'IssueComment'), (hid_32, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_44, None), (ReviewComment, 'ReviewComment'), (hid_40, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_46, None), (Revise, 'Revise'), (hid_41, None), (IssueComment, 'IssueComment'), (hid_32, None), (Revise, 'Revise'), (hid_44, None), (ReviewComment, 'ReviewComment'), (hid_40, None), (Revise, 'Revise'), (hid_42, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]","['pre_ReviewApproved:1', 'sink0:1']","{(ReviewApproved, 'ReviewApproved')}",[],0,47,1,48,3417,unfork_merge
True,1.0,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_48, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,8,0,8,3418,unfork_merge
True,1.0,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_48, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,8,0,8,3419,unfork_merge
True,1.0,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_48, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,8,0,8,3420,unfork_merge
True,1.0,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_48, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,8,0,8,3421,unfork_merge
True,1.0,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_48, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,8,0,8,3422,unfork_merge
True,1.0,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_54, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_48, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,10,0,10,3423,unfork_merge
True,1.0,"[(hid_27, None), (SubmitCommit, 'SubmitCommit'), (hid_53, None), (OpenPR, 'OpenPR'), (hid_48, None), (MergePR, 'MergePR'), (DeleteBranch, 'DeleteBranch')]",['sink0:1'],set(),[],0,8,0,8,3435,unfork_merge
